0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.100000001	-1.175170898	-0.713184357	-1.22479248	0.529613495	0.300701141	0.362430573	0.385623932	-0.190387726	-0.738105774	-0.188095093	0.615524292	-0.371768951	-0.614795685	-0.994590759	0.370132446	1.624008179	0.38735199	-0.266155243	-1.155147552	0.465366364	-0.415431976	0.516094208	0.287380219	0.628833771	-0.341636658	1.266204834	0.27381134	0.159049988	0.345523834	0.649738312	-0.014270782	0.462257385	-0.035808563	1.044883728	-0.665664673	0.277324677	0.65089798	0.122085571	0.91034317	-0.629447937	0.326717377	-0.411231995	-0.292972565	1.905490875	-1.328708649	1.604099274	-0.719871521	1.017311096	-0.628677368	-1.221000671	1.365978241	0.043716431	0.669956207	0.165409088	0.139194489	-0.039581299	-0.841400146	-0.441146851	0.802200317	0.470424652	0.734107971	-0.705432892	1.771350861	1.291152954	0.832298279	-0.301048279	1.345241547	-0.511611938	0.243278503	-0.204216003	1.111850739	-0.185710907	-0.790287018	-0.625484467	0.076553345	0.885280609	0.46118927	-0.773769379	-0.078300476	0.546066284	0.651069641	-0.580436707	0.376113892	0.071804047	0.93447113	2.038894653	-1.982284546	0.84853363	0.182914734	-0.469921112	1.546913147	-0.268844604	1.093742371	-0.047660828
0.200000003	-2.420627594	-0.926486969	-1.703163147	1.908946991	0.603809357	-0.213478088	1.442352295	-0.007228851	-1.432640076	-0.150653839	1.664596558	-1.031799316	0.080036163	-1.370502472	-0.231739044	2.34147644	1.416557312	-0.946895599	-2.799251556	0.795417786	-0.424095154	0.943706512	-0.334690094	1.206439972	0.202224731	2.539730072	1.100021362	-0.298377991	0.89434433	1.46604538	0.070327759	1.495277405	-0.588806152	1.667312622	-1.298271179	-0.243682861	2.670719147	0.304588318	1.847229004	-0.901615143	1.070747375	-0.208190918	-0.923511505	3.166584015	-2.042129517	3.757896423	-1.36397934	2.922637939	-1.146652222	-1.577911377	2.128002167	0.298122406	1.12859726	0.107730865	0.171672821	-0.385059357	-0.82649231	-0.953960419	1.842658997	1.211097717	0.482009888	-1.239044189	2.9425354	1.981124878	0.583229065	-0.360046387	1.623577118	-0.44701767	0.599304199	0.201591492	0.83681488	0.116920471	-1.449497223	-0.803424835	0.035850525	1.546497345	0.771224976	-1.832286835	0.334156036	0.849018097	0.755207062	-1.363941193	1.106460571	0.302642822	1.311599731	4.18932724	-2.216197968	1.567844391	-0.173492432	-0.800079346	2.614837646	-1.520317078	1.351699829	0.175357819
0.300000012	-2.843955994	-0.832950592	-1.311450958	3.484558105	0.797515869	-1.341060638	2.381858826	0.230659485	-1.055969238	0.515579224	2.816104889	-1.605186462	1.214344025	-1.576915741	-1.901073456	1.709411621	2.55039978	-1.820140839	-4.12669754	1.111106873	-0.043907166	0.88451004	-2.107692719	1.399204254	1.22013855	2.994621277	2.332481384	-0.788337708	0.942993164	1.795684814	-0.144599915	2.233581543	-1.50453186	1.836521149	-1.982086182	-1.460529327	4.66463089	0.302921295	2.819355011	-0.558841705	1.497829437	0.226501465	-1.482009888	3.945007324	-2.868812561	5.328208923	-1.079319	4.13444519	-1.520153046	-0.936012268	1.726963043	0.318172455	1.798301697	0.348621368	0.383174896	-0.542297363	-0.700054169	-1.393939972	2.718452454	1.767562866	-0.359947205	-2.185394287	3.134376526	2.415908813	-0.450431824	-0.067691803	1.02848053	0.091796875	1.095844269	0.74313736	-1.125247955	0.277954102	-1.743431091	-0.696239471	0.225879669	1.607566833	0.521697998	-2.869693756	1.632007599	0.951457977	0.132492065	-1.913677216	2.039253235	-0.097881317	1.812690735	5.222961426	-1.213546753	1.527748108	-0.551307678	-1.133644104	2.94833374	-3.087284088	0.174602509	0.780597687
0.400000006	-2.447563171	-0.885425568	-1.294994354	3.841506958	0.995277405	-2.324134827	2.513484955	0.709888458	0.089927673	1.558135986	3.62909317	-2.068634033	2.115684509	-2.130981445	-3.844322205	0.521980286	3.273597717	-2.049694061	-4.710784912	1.801483154	0.304134369	-0.344985962	-4.274597168	1.140975952	1.919815063	2.559673309	3.187099457	-1.390666962	0.707435608	2.171085358	-0.373188019	2.352798462	-1.84967041	1.653553009	-2.550327301	-2.929462433	5.864406586	-0.235973358	3.625347137	-0.031005859	1.24029541	0.450653076	-2.227329254	4.316055298	-4.162151337	5.905052185	-0.649044037	4.432922363	-1.915679932	-0.011146545	0.089015961	-0.316726685	3.01391983	0.62039566	1.038162231	-0.547786713	-1.021923065	-1.350673676	3.090904236	2.108768463	-0.780155182	-3.708763123	2.299617767	2.764728546	-2.174465179	-0.093196869	0.201072693	0.669883728	1.515922546	0.619060516	-3.488193512	-0.469486237	-1.66633606	-0.705093384	0.978626251	1.493915558	-0.027065277	-3.730442047	3.863868713	1.177513123	-0.742809296	-1.931503296	3.003383636	-1.344425201	2.282234192	4.585201263	-0.25030899	1.149295807	-1.122154236	-1.682472229	3.101364136	-4.386383057	-2.300106049	1.879169464
0.5	-1.726097107	-1.768238068	-2.187522888	3.246623993	1.193458557	-2.924297333	2.098926544	1.390335083	0.768028259	2.069286346	3.831874847	-2.718460083	2.629039764	-2.816547394	-5.001808167	-0.169315338	3.564846039	-1.592346191	-4.86302948	2.590171814	0.414932251	-2.672359467	-5.522701263	0.463447571	2.173461914	2.133670807	3.127651215	-2.216491699	0.829296112	3.033336639	-0.255847931	2.278427124	-1.369983673	1.282260895	-2.796451569	-3.659252167	6.778018951	-1.356842041	3.754821777	0.193275452	1.048465729	0.579109192	-2.923614502	3.644348145	-5.526233673	6.460407257	-0.701084137	4.705741882	-2.315769196	0.098869324	-2.192642212	-1.23632431	4.200992584	0.567180634	2.084495544	-0.787467957	-1.000289917	-0.719348907	2.577880859	3.076011658	-0.272781372	-5.003738403	1.183818817	2.816238403	-4.05657196	-0.56388092	-0.332324982	0.758747101	1.681476593	-0.277889252	-4.60477066	-1.775424957	-1.516174316	-0.994602203	1.94285202	1.692581177	-0.242420197	-4.555843353	5.781005859	1.604499817	-1.633907318	-1.107719421	3.744060516	-2.337203979	2.227775574	2.926795959	0.55266571	0.953556061	-1.945114136	-2.375797272	3.346309662	-5.353710175	-5.42048645	2.651535034
0.600000024	-1.049285889	-3.771812439	-3.377552032	3.373943329	1.480632782	-3.489372253	1.767807007	1.227390289	0.643867493	1.867729187	3.574180603	-3.653007507	2.967330933	-2.972858429	-4.555591583	0.073745728	3.867008209	-1.376983643	-4.841815948	3.02917099	0.774353027	-4.526634216	-5.256164551	-0.203121185	2.5427742	2.098899841	2.592945099	-2.757369995	1.445716858	3.937999725	-0.192386627	2.080593109	-0.54542923	0.712322235	-2.449146271	-2.825351715	7.708564758	-2.13293457	2.627967834	-0.235584259	1.478385925	0.940753937	-3.043830872	2.093242645	-6.583171844	7.367908478	-0.771308899	5.030838013	-2.232204437	-0.884338379	-4.179962158	-1.463039398	4.672039032	0.608695984	3.183849335	-0.693134308	0.137432098	-0.043064117	1.321044922	4.907318115	0.926513672	-5.472846985	0.75938797	2.521968842	-4.973484039	-0.81628418	-0.211826324	-0.161998749	1.607444763	-1.244815826	-4.236846924	-2.300117493	-1.504066467	-1.307998657	2.419685364	1.853042603	-0.020183563	-5.733627319	6.030380249	1.895484924	-2.366767883	0.283363342	4.050624847	-2.210441589	1.854202271	1.793819427	1.794445038	0.404647827	-2.566734314	-3.201885223	3.396373749	-5.88816452	-8.288795471	2.464179993
0.699999988	-1.132381439	-5.923519135	-4.38136673	4.424022675	2.336799622	-4.03042984	1.738487244	-0.33379364	0.242515564	1.779029846	3.237258911	-4.085506439	3.662723541	-3.005882263	-3.011432648	0.362815857	4.260997772	-1.909767151	-4.31344223	2.914787292	1.327270508	-4.583518982	-4.109436035	-0.374160767	3.557826996	2.262607574	2.580783844	-2.764957428	2.291900635	4.148124695	-0.973716736	1.707515717	0.2955513	-0.088592529	-1.527366638	-1.250671387	8.002063751	-1.616188049	0.772106171	-1.279090881	1.555446625	1.339981079	-2.571521759	0.604625702	-7.094039917	7.606063843	-0.725013733	4.614334106	-1.745567322	-2.322753906	-4.953929901	-0.670578003	4.591743469	1.384338379	4.208118439	0.447597504	1.656360626	-0.125179291	0.298851013	6.598743439	1.802871704	-5.539253235	0.564868927	2.45136261	-4.856391907	-0.900352478	0.255672455	-1.393917084	1.350475311	-1.722801208	-3.342376709	-1.359291077	-1.444313049	-0.948738098	2.438388824	1.255989075	0.06287384	-6.83266449	5.188575745	2.024555206	-2.523014069	1.352203369	3.931537628	-1.695304871	1.501354218	1.94254303	3.193965912	-0.64025116	-2.642692566	-4.482440948	3.413166046	-5.71320343	-10.06287384	2.171062469
0.800000012	-2.558856964	-7.119457245	-5.173522949	5.248111725	3.863765717	-3.983898163	2.079387665	-2.323963165	0.049758911	2.344791412	2.779445648	-3.288280487	4.533840179	-3.515144348	-1.712490082	-0.356391907	4.367919922	-2.720069885	-3.196228027	2.318134308	1.469982147	-3.43088913	-2.971252441	-0.183570862	5.145053864	2.367649078	3.500846863	-2.69260025	3.046035767	3.774208069	-2.52338028	1.58272171	1.099090576	-0.52142334	-0.522678375	-0.508396149	7.159568787	-0.481819153	-0.387691498	-2.290817261	0.322452545	1.310832977	-1.951210022	-0.528118134	-7.100917816	7.081066132	-1.053794861	3.362495422	-1.508068085	-3.377174377	-4.228820801	0.443370819	3.942909241	2.751796722	5.237548828	2.142963409	2.463188171	-1.107269287	0.295188904	7.055492401	1.671977997	-5.540344238	-0.292049408	2.880046844	-4.881340027	-1.259872437	0.327739716	-1.9478302	0.928928375	-2.081127167	-2.688415527	0.146602631	-0.911090851	0.522594452	2.652671814	-0.060653687	-0.56716156	-6.947654724	4.682617188	2.137645721	-2.006546021	1.621871948	3.601081848	-1.798480988	1.004089355	2.659542084	3.951992035	-1.226016998	-2.43497467	-5.929016113	3.485679626	-4.887516022	-10.39604187	2.709384918
0.899999976	-4.528312683	-7.513908386	-5.772190094	5.674240112	5.359092712	-3.123100281	2.868278503	-3.635559082	0.525375366	3.264656067	1.942306519	-1.94972229	4.659324646	-4.161891937	-1.087528229	-1.762382507	4.416297913	-3.251796722	-2.350601196	2.312900543	1.46018219	-2.508705139	-2.09646225	0.049919128	6.768325806	1.682987213	4.516151428	-2.792514801	3.659671783	3.40089035	-3.731678009	1.832485199	1.863197327	-0.153083801	0.124126434	-1.310195923	5.737468719	-0.254753113	-0.176548004	-2.830188751	-1.489112854	1.099258423	-1.615356445	-1.664154053	-6.821941376	6.893383026	-1.532047272	2.328720093	-1.345020294	-3.426712036	-2.828762054	1.140262604	2.745952606	3.898529053	6.115341187	3.659999847	2.616596222	-2.21844101	1.10344696	6.146434784	0.99665451	-5.167152405	-1.453296661	3.142696381	-5.380092621	-1.264781952	0.188652039	-1.691585541	0.223182678	-2.934066772	-2.336746216	0.964912415	-0.061946869	2.44525528	3.536045074	-1.431148529	-1.80758667	-6.303230286	4.605415344	2.330413818	-1.068698883	1.473609924	3.248317719	-2.488700867	0.261753082	3.22946167	3.860809326	-0.90354538	-2.304725647	-6.550518036	2.625450134	-4.048664093	-9.897899628	3.610599518
1	-5.552139282	-7.790969849	-5.964576721	6.018222809	6.034416199	-2.09929657	3.716632843	-4.068313599	1.890357971	4.182025909	0.789665222	-0.971664429	3.994701385	-4.673000336	-0.871616364	-2.908504486	5.011425018	-3.363525391	-2.771755219	3.854557037	1.831600189	-2.743289948	-1.541507721	0.469562531	7.977809906	0.240413666	4.580646515	-2.817962646	4.268104553	3.001060486	-3.881290436	2.117210388	2.626102448	0.388023376	0.067085266	-3.335910797	4.496131897	-1.38470459	0.67716217	-3.191181183	-2.727939606	1.744297028	-1.77040863	-2.772861481	-6.316913605	7.325054169	-1.56149292	2.2576828	-0.778476715	-2.30266571	-1.498668671	1.128360748	2.061840057	4.453338623	6.666965485	4.750572205	2.901805878	-2.713092804	1.835601807	4.715610504	0.316978455	-4.50466156	-2.228961945	2.910385132	-5.800174713	-0.493743896	0.510818481	-0.573127747	-0.701515198	-3.936672211	-2.282833099	1.132019043	0.392948151	3.82775116	5.01726532	-2.143783569	-2.577476501	-5.893299103	4.187110901	2.62677002	0.399684906	1.371017456	2.799427032	-3.371170044	-0.393360138	3.81048584	3.428905487	-0.120140076	-2.005126953	-5.939483643	0.47322464	-3.844715118	-9.141170502	3.851741791
1.100000024	-5.217983246	-7.969455719	-5.703918457	5.98216629	5.815692902	-1.889961243	3.800365448	-4.196105957	3.340557098	4.868541718	-0.450019836	-0.243408203	3.375400543	-5.104038239	-0.95009613	-3.334632874	5.658374786	-3.205654144	-4.422687531	6.086513519	2.524471283	-4.222892761	-1.366439819	1.127849579	8.376609802	-0.394275665	3.878883362	-3.067401886	4.868721008	2.630031586	-3.385185242	2.428276062	3.223815918	0.581569672	-0.661327362	-5.436344147	3.54977417	-2.948383331	0.855373383	-3.495510101	-3.338619232	3.505729675	-2.300033569	-3.328990936	-5.438796997	7.84034729	-1.568222046	2.663673401	-0.356872559	-0.519165039	-0.223075867	0.61806488	2.168476105	5.007743835	6.808391571	5.286060333	3.544532776	-2.577358246	2.065551758	3.790687561	-0.518482208	-3.923942566	-2.43706131	2.493480682	-6.234634399	0.232345581	1.078086853	1.172115326	-1.486949921	-4.202804565	-2.518257141	1.518283844	0.362098694	4.41676712	6.19644928	-1.95369339	-1.995079041	-5.937450409	3.320968628	2.958309174	2.352527618	1.246135712	2.191425323	-4.356128693	-0.657775879	4.553279877	2.982025146	0.579914093	-1.0623703	-4.793552399	-1.699443817	-3.809318542	-7.742385864	3.052600861
1.200000048	-4.237449646	-7.603412628	-5.367176056	5.478572845	5.205936432	-2.396213531	2.695083618	-4.801292419	3.545791626	4.809295654	-1.546825409	0.281772614	3.304275513	-5.35533905	-1.040565491	-3.107025146	5.24256134	-3.133800507	-6.42980957	7.6276474	3.219963074	-6.045536041	-0.970661163	1.453109741	7.844898224	0.650627136	3.305389404	-4.155517578	5.3842659	2.669624329	-3.424434662	2.843414307	3.401576996	0.698036194	-1.331432343	-6.381671906	2.947689056	-3.616737366	-0.129077911	-3.622261047	-3.699855804	5.019451141	-2.713207245	-3.305492401	-4.140644073	8.156352997	-2.260673523	2.57169342	-0.599571228	0.870506287	0.814922333	0.089920044	1.954467773	6.080692291	6.404907227	5.064823151	4.402206421	-2.051303864	2.157966614	3.956043243	-1.490581512	-3.00995636	-2.418373108	1.842796326	-7.357948303	0.38684082	1.331073761	2.777820587	-2.026817322	-3.785591125	-2.529815674	2.462631226	0.026382446	4.410907745	5.858139038	-1.089130402	-0.581707001	-5.820960999	2.65978241	3.443519592	3.841423035	1.176452637	1.691337585	-5.106960297	-0.527271271	5.342037201	2.369186401	0.844322205	0.138343811	-4.201950073	-3.122070313	-3.102100372	-5.60704422	1.541725159
1.299999952	-3.312503815	-6.891765594	-5.147964478	4.577915192	4.767269135	-2.940135956	1.415821075	-5.78887558	2.180767059	3.884361267	-2.0846138	0.235710144	3.661952972	-5.080844879	-0.631813049	-2.816997528	3.998500824	-3.413322449	-7.942718506	8.31690979	3.468612671	-6.971115112	0.543586731	1.312908173	6.99797821	2.217990875	2.92433548	-5.658107758	5.781852722	2.966686249	-4.505695343	3.070014954	3.467041016	0.829753876	-1.29611969	-5.922309875	3.079593658	-2.731327057	-1.359279633	-3.856311798	-3.775287628	4.933837891	-2.321510315	-3.244991302	-2.674072266	8.271160126	-3.527359009	1.572967529	-0.995136261	1.659866333	0.877651215	-0.122802734	0.811367035	7.242786407	5.687709808	4.020294189	5.363155365	-1.566875458	2.298812866	4.760749817	-2.11076355	-1.381336212	-2.714172363	1.021324158	-9.171180725	0.174865723	1.288066864	3.769630432	-2.460327148	-3.501670837	-1.869945526	3.427482605	-0.695278168	3.944854736	4.056114197	0.101207733	0.135379791	-5.087211609	2.796379089	4.161464691	4.082393646	1.752159119	1.771125793	-4.910671234	-0.052280426	6.250839233	1.83102417	0.777748108	0.489837646	-4.445343018	-4.484226227	-1.876228333	-3.774368286	-0.009811401
