0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.100000001	0.835083008	0.328052521	-0.294742584	0.385253906	0.02911377	0.48254776	0.667739868	0.7371521	0.331260681	0.138839722	-0.155403137	0.058666229	-0.524593353	-0.256999969	0.802993774	0.718929291	-0.478191376	-0.379955292	0.268451691	0.877094269	0.588142395	0.480979919	0.472946167	-0.320034027	0.501728058	-0.254734039	-0.49671936	0.358360291	0.106933594	-0.617660522	0.222801208	0.666999817	0.30871582	0.049766541	0.378883362	0.650421143	0.706703186	-0.734275818	-0.632072449	-0.131130219	0.140571594	-0.604663849	-0.340682983	0.016349792	0.144229889	0.168647766	0.025863647	-0.391426086	-0.494689941	-0.266044617	-0.035362244	-0.188354492	-0.402420044	-0.065231323	-0.534248352	0.646377563	-0.012702942	0.495178223	-0.321502686	-0.253288269	-0.025482178	-0.37184906	0.409553528	0.072769165	0.043441772	-0.831619263	-0.719100952	0.336769104	-0.349624634	0.215293884	0.394767761	0.263633728	-0.173141479	-0.385505676	0.33506012	-0.111915588	0.292755127	0.442108154	0.07988739	-0.085517883	0.460517883	0.563217163	-0.228683472	-0.241615295	-0.728370667	0.683776855	0.41910553	-0.046134949	-0.59236145	0.306030273	0.162780762	0.117324829	-0.165626526	-1.508728027	-0.664268494	0.181365967	-0.05922699	-0.686523438	1.72026825	-0.382476807	-0.257202148	-0.363548279	0.747032166	0.093818665	0.241744995	-0.081741333	1.1668396	-0.135726929	0.588287354	-0.803588867	0.610839844	-0.40335083	0.187141418	-0.555519104	-0.330047607	0.786483765	0.176147461	0.155235291	0.3644104	-0.609085083	-0.274391174	0.11315918	0.001846313	-0.217178345	0.236602783	-0.442626953	0.016403198	-0.058609009	-0.532791138	-0.068786621	-1.350860596	-0.62059021	1.718154907	-0.121536255	0.474273682	-0.352554321	0.04057312	-0.014572144	0.762466431	-0.30708313	0.227554321	1.215362549	0.412643433	0.373687744	0.145202637	1.211486816	0.332000732	0.652481079
0.200000003	1.745765686	0.202018738	-0.91746521	0.382423401	0.329490662	0.890880585	0.833675385	1.535961151	0.049552917	0.751049042	-0.043708801	0.238800049	-0.321929932	-1.271572113	1.456150055	1.538948059	-0.671073914	0.17111969	0.609249115	1.90499115	1.06129837	0.586975098	0.381732941	-0.811683655	0.205478668	-1.002700806	-1.45110321	0.355133057	0.426368713	-1.384437561	0.069633484	1.133880615	0.537651062	-0.478912354	0.093360901	0.772102356	0.846488953	-0.501731873	-1.093070984	-0.425418854	0.731811523	-0.985801697	-0.935604095	-0.24029541	0.232913971	0.481876373	0.578788757	-1.377624512	-0.210090637	-0.161407471	0.219924927	0.248260498	-0.751464844	-0.31463623	-0.890617371	1.084075928	0.295211792	0.011917114	-0.554153442	-0.108131409	-0.161689758	-1.282951355	1.145393372	0.318252563	0.084098816	-1.465621948	-1.704421997	0.750465393	-1.229217529	0.347915649	0.125900269	0.353767395	-0.300262451	-0.026473999	0.413833618	0.135597229	-0.202484131	0.63999176	0.59274292	-0.103523254	0.993766785	1.092941284	-0.443115234	-1.041244507	-1.528968811	1.177711487	1.148460388	0.122215271	-0.554756165	0.607971191	0.520889282	0.437484741	-0.967094421	-3.123687744	-0.568504333	0.171859741	0.577079773	-1.169677734	2.5883255	-0.277351379	-0.060913086	-0.837532043	2.236602783	0.13066864	0.658874512	-0.621704102	1.655448914	0.015525818	0.811958313	-1.20753479	0.663948059	-0.30532074	1.200195313	-1.057891846	-1.584411621	1.864868164	0.490005493	0.313011169	0.535438538	-0.993171692	-0.68094635	-0.090431213	-0.331771851	0.183044434	0.048568726	-1.061340332	0.593002319	0.425827026	-1.271133423	-0.643737793	-1.339904785	-0.649475098	2.772155762	0.05960083	0.721160889	-0.003112793	0.471969604	-0.157836914	1.635772705	-0.933380127	0.333755493	2.703430176	-0.395584106	1.184799194	0.579544067	2.060424805	0.847198486	1.339080811
0.300000012	2.360141754	-0.361782074	-1.61592865	-0.254486084	0.325237274	1.42049408	0.388889313	2.283046722	-0.150844574	1.229789734	-0.164211273	0.273052216	-0.232795715	-2.409461975	1.329124451	2.112251282	-0.589366913	1.283615112	1.1798172	2.71843338	1.385520935	0.106063843	-0.386802673	-1.140884399	-1.002254486	-1.588657379	-2.624961853	-0.159889221	0.983886719	-1.919036865	-0.146255493	1.276000977	0.279151917	-1.147766113	-0.540588379	0.847145081	0.17640686	0.375175476	-0.83556366	-0.115196228	1.461936951	-1.261371613	-1.186355591	-1.113502502	0.232357025	0.293937683	1.160499573	-1.828292847	0.843643188	0.520690918	1.087539673	0.429595947	-0.339225769	-0.528030396	-0.823043823	1.233261108	0.585098267	-1.039932251	-0.391891479	-0.062179565	-0.392929077	-2.093414307	1.711433411	0.433799744	0.069770813	-1.161613464	-2.572685242	0.909057617	-2.432670593	0.077545166	-0.423339844	0.343551636	-0.293930054	0.211280823	0.460289001	0.521217346	-1.028244019	0.614768982	0.688201904	0.06174469	0.850669861	1.326660156	-0.637229919	-1.671836853	-2.030281067	1.499206543	1.85774231	0.039398193	-0.115028381	0.599411011	0.686691284	0.411254883	-1.483863831	-4.440940857	0.587844849	-0.160369873	1.552879333	-0.971504211	2.302352905	-0.270111084	0.552062988	-0.874824524	3.440559387	0.426353455	0.714729309	-1.215393066	1.628860474	0.239692688	0.457313538	-1.252151489	0.391876221	-0.115226746	2.575813293	-1.349655151	-2.395019531	2.884307861	0.269271851	0.390457153	0.332817078	-0.820083618	-1.621124268	-0.539047241	-0.43270874	1.036468506	-0.810958862	-1.178619385	1.533340454	1.348937988	-2.093215942	-1.273452759	-0.56817627	-0.452133179	2.949188232	0.627349854	0.538497925	0.773132324	0.901306152	-0.621185303	2.694961548	-1.191848755	0.129165649	4.07258606	-1.111114502	1.62361145	0.562820435	1.601608276	0.918121338	1.513381958
0.400000006	2.45539856	-0.764938354	-2.02148819	-0.908649445	-0.122543335	2.286842346	-0.01966095	3.046409607	0.179580688	1.027580261	-0.256374359	-0.259250641	-0.740959167	-2.731586456	0.766059875	2.269111633	-0.645305634	2.129772186	1.987049103	2.944171906	1.379859924	-0.56136322	-0.987018585	-0.805656433	-2.391086578	-1.99590683	-3.371955872	-0.727661133	1.301239014	-2.281555176	-0.497703552	1.152923584	-0.679267883	-1.648521423	-0.978279114	1.184947968	-0.654800415	1.185462952	-0.00328064	0.303531647	2.046276093	-1.968513489	-0.816867828	-2.049079895	0.105815887	-0.607528687	1.783599854	-1.271995544	2.034599304	1.703041077	1.889633179	0.339248657	0.425201416	-0.63899231	-0.485702515	1.266441345	0.807609558	-1.778488159	0.33682251	-0.380340576	-0.405548096	-2.34072113	1.854927063	0.087760925	0.105873108	-0.241424561	-2.547164917	0.713630676	-3.650878906	-0.349945068	-0.906097412	0.390426636	-0.168708801	-0.038993835	0.904098511	0.511680603	-1.343429565	0.176551819	0.38898468	0.498405457	-0.01914978	1.048355103	-1.259658813	-1.486236572	-2.164772034	1.755393982	2.133781433	-0.457878113	0.032073975	0.372619629	0.385147095	0.12311554	-1.594444275	-5.209442139	1.927360535	-0.512710571	1.943939209	-0.465965271	1.406661987	-0.872932434	1.563407898	-0.911628723	4.059509277	0.709030151	0.912162781	-1.753349304	1.902153015	0.289604187	0.094100952	-1.136222839	0.598365784	-0.379020691	3.412483215	-1.693870544	-1.659118652	3.449707031	-0.48588562	0.626266479	0.155754089	-0.232795715	-2.611320496	-0.980163574	0.150482178	1.89012146	-1.620574951	-0.882202148	2.197952271	2.207366943	-2.88571167	-1.398956299	-0.249313354	-0.394378662	2.749725342	0.985961914	0.155822754	1.585906982	0.962173462	-0.894104004	3.559875488	-1.057235718	-0.276092529	4.978378296	-0.977371216	1.328231812	-0.300140381	0.579925537	0.593719482	1.231201172
0.5	2.194072723	-0.57919693	-1.96282196	-1.074008942	-0.532802582	3.093173981	-0.125846863	3.843509674	0.768924713	0.098678589	0.272182465	-0.892883301	-1.240409851	-2.049415588	0.633071899	2.164470673	-1.0508461	2.362819672	2.556629181	2.596675873	1.0963974	-0.976119995	-0.872989655	-0.049449921	-3.148906708	-2.677207947	-3.252952576	-1.048698425	1.05229187	-2.496505737	-1.065460205	0.789627075	-1.793060303	-2.058410645	-0.891174316	1.558727264	-1.183952332	1.577934265	0.822570801	0.213638306	2.68044281	-2.957645416	-0.454803467	-2.145996094	-0.378837585	-1.298992157	2.549369812	-0.5051651	2.49029541	2.774650574	1.824913025	0.546859741	0.387733459	-0.72756958	-0.06968689	1.245079041	1.268249512	-1.944969177	1.470993042	-0.854782104	-0.043579102	-2.277282715	1.542037964	-0.387283325	0.199554443	0.355186462	-1.552352905	0.590415955	-4.707550049	-0.598579407	-1.444259644	0.727615356	0.116775513	-0.202766418	1.601623535	-0.100791931	-1.052268982	-0.56451416	0.501419067	1.012573242	-0.831069946	0.385650635	-1.923309326	-1.054832458	-2.149833679	2.025032043	1.622573853	-0.534347534	-0.278053284	0.50188446	-0.264556885	0.061965942	-2.056472778	-5.682899475	2.553436279	-0.995452881	1.641807556	-0.033355713	0.546722412	-1.46950531	2.596374512	-1.65045166	4.411018372	0.328956604	1.934463501	-2.578857422	2.340011597	0.030639648	0.243392944	-1.066726685	1.523780823	-0.883682251	3.236763	-2.447273254	-0.092300415	3.00012207	-0.819534302	1.034179688	0.362792969	0.281280518	-2.937080383	-1.261978149	0.955421448	2.405181885	-1.624801636	-0.566207886	2.5181427	2.424339294	-3.433685303	-1.478546143	-0.861434937	-0.336303711	2.550582886	0.394210815	-0.17477417	1.830413818	0.769332886	-0.603790283	4.005264282	-0.926315308	-0.380157471	5.428375244	-0.548065186	0.724990845	-1.57522583	0.058624268	0.480880737	0.788223267
0.600000024	1.889602661	-0.146156311	-1.769733429	-0.634849548	-0.312473297	3.346446991	-0.25730896	4.325000763	1.25585556	-0.778717041	1.3659935	-0.818347931	-1.297576904	-1.230422974	0.988357544	2.03276825	-1.278900146	1.972324371	2.369373322	2.027629852	0.997344971	-1.056373596	-0.545318604	0.133647919	-3.004405975	-3.733688354	-2.475372314	-1.436790466	0.240814209	-2.482879639	-1.417297363	0.391372681	-2.274925232	-2.295928955	-0.274581909	1.94411087	-1.378875732	1.676139832	1.22403717	-0.119132996	3.421283722	-3.411205292	-0.890350342	-1.506706238	-0.810798645	-0.869495392	3.101215363	-0.267486572	2.298835754	3.3802948	1.44379425	1.071914673	-0.230056763	-0.902786255	0.277549744	0.91884613	1.929916382	-1.879394531	2.627891541	-1.482917786	0.432090759	-2.069190979	1.23601532	-0.346817017	0.681129456	-0.039176941	-0.357826233	0.942260742	-4.945343018	-0.79611969	-2.044303894	0.83152771	0.177009583	0.129737854	1.879264832	-1.121002197	-0.725997925	-0.93031311	1.097869873	1.419464111	-0.943862915	0.001541138	-1.755203247	-1.320053101	-2.413581848	2.261032104	0.962921143	0.221130371	-0.53553009	1.172698975	-0.684616089	0.284988403	-3.215682983	-6.324493408	2.387435913	-1.757583618	1.086601257	0.300163269	-0.00189209	-1.458267212	2.786575317	-2.932235718	4.653320313	-0.516494751	3.402709961	-3.446403503	2.3775177	-0.289604187	0.427246094	-1.327362061	2.521537781	-0.952583313	2.430023193	-3.075126648	0.869674683	1.74949646	-0.204109192	1.375846863	0.8644104	0.211082458	-2.684547424	-1.307655334	1.215934753	2.444351196	-0.879241943	-0.178726196	2.946014404	1.753883362	-3.32774353	-1.927276611	-1.777267456	-0.361984253	2.470962524	-0.851516724	-0.292999268	1.035385132	0.627365112	0.138442993	4.261184692	-1.003219604	0.216598511	5.58581543	-0.475387573	0.343261719	-2.375198364	0.007049561	0.763702393	0.532577515
0.699999988	1.494335175	0.127338409	-1.818389893	0.27148819	0.675632477	3.201099396	-0.45022583	3.982616425	1.494007111	-0.827789307	2.114120483	-0.158740997	-1.381458282	-1.145973206	1.023174286	2.164146423	-0.855873108	1.223369598	1.620616913	1.901237488	1.190174103	-0.906143188	-0.760295868	-0.699737549	-2.413105011	-4.946567535	-1.975532532	-1.933502197	-0.894935608	-2.234596252	-1.078765869	0.554977417	-2.246253967	-2.282821655	0.441741943	2.427494049	-1.324905396	2.049423218	1.352745056	-0.237205505	3.942611694	-3.298389435	-1.664710999	-1.041122437	-0.692634583	-0.003158569	3.235057831	-0.265029907	2.474128723	3.871513367	1.71282959	1.638465881	-0.19556427	-1.234184265	0.317817688	0.495849609	2.234947205	-1.849716187	3.407585144	-1.99344635	0.599914551	-1.622093201	1.436920166	0.407112122	1.737030029	-1.084693909	0.2056427	1.403915405	-3.913772583	-1.133132935	-2.343612671	0.25869751	-0.167366028	1.02394104	1.272521973	-2.023178101	-0.632507324	-0.455596924	1.399810791	1.767219543	-0.40019989	0.223884583	-0.786399841	-2.162193298	-2.999534607	2.579017639	1.149414063	1.054496765	-0.206619263	1.575904846	-0.664978027	0.36530304	-4.773033142	-7.165817261	1.710029602	-2.165542603	0.721351624	0.587539673	-0.296943665	-1.134414673	2.0704422	-3.829696655	4.866241455	-0.917793274	4.318107605	-3.95262146	2.177505493	-0.438552856	0.161148071	-2.019561768	2.824432373	-0.607917786	1.719528198	-2.943656921	0.768218994	0.639175415	0.67124176	1.454551697	1.45173645	-0.496826172	-2.518104553	-1.100585938	0.622032166	2.257629395	-0.073760986	0.332794189	3.519638062	0.819915771	-2.694091797	-2.418548584	-1.840255737	-0.903076172	2.80456543	-1.588577271	-0.136581421	-0.404495239	0.783752441	0.880355835	4.531387329	-1.082977295	0.982543945	5.265594482	-0.73979187	0.017868042	-2.397766113	-0.093139648	1.166442871	0.441421509
0.800000012	1.175376892	0.371421814	-2.010639191	0.968070984	1.926692963	3.048675537	-0.407501221	3.091876984	1.570323944	-0.140468597	2.009399414	0.345161438	-1.701152802	-1.654033661	0.488376617	2.696899414	-0.25944519	0.605922699	0.787055969	2.453239441	1.339572906	-0.69896698	-1.482845306	-1.843093872	-1.940090179	-6.156505585	-2.435165405	-2.092529297	-1.731643677	-1.921051025	-0.103462219	1.215698242	-2.262619019	-2.324325562	0.668731689	2.822814941	-1.006759644	2.951148987	1.621139526	-0.14906311	3.938796997	-3.293056488	-1.813972473	-0.930236816	-0.441238403	0.249073029	3.017677307	-0.002601624	3.121574402	4.486946106	2.236061096	2.226379395	0.655990601	-1.744789124	0.006637573	0.54535675	1.946708679	-1.752700806	3.674240112	-1.679504395	0.438308716	-1.047935486	1.896492004	1.513931274	2.738922119	-1.579017639	0.127922058	1.665023804	-2.586044312	-1.323310852	-1.801147461	-0.592704773	-0.196472168	2.134925842	0.012245178	-2.292961121	-0.398277283	0.45677948	1.12197876	1.953201294	0.285926819	0.548049927	0.05973053	-2.874862671	-3.439735413	3.125762939	2.145866394	1.490127563	0.522216797	1.204429626	-0.758056641	0.176841736	-5.986312866	-7.616477966	1.162353516	-1.829620361	0.922492981	1.014900208	-0.385848999	-0.737457275	1.349388123	-3.462272644	5.187347412	-0.570602417	4.500404358	-4.315071106	2.011909485	-0.330497742	-0.564445496	-2.597343445	2.496376038	-0.417724609	1.132423401	-2.515388489	0.271469116	0.189529419	1.060783386	1.25377655	1.714706421	-1.179901123	-2.681808472	-0.858642578	-0.252677917	2.132949829	0.100128174	0.283676147	3.755661011	0.77192688	-2.117553711	-2.636474609	-0.868728638	-1.861038208	3.730987549	-1.282806396	0.214889526	-1.693771362	1.044891357	0.788742065	4.764190674	-0.915557861	0.845581055	4.681732178	-0.828231812	-0.577682495	-2.357772827	-0.592163086	1.561035156	0.28968811
0.899999976	1.344512939	0.605155945	-2.113922119	0.861408234	2.763378143	3.001750946	-0.206169128	2.525886536	1.630126953	0.512718201	1.512733459	0.267749786	-1.902713776	-1.836193085	-0.080131531	3.177894592	-0.076057434	0.508201599	-0.000385284	3.091972351	1.270458221	-0.626564026	-2.131130219	-2.190349579	-1.511936188	-7.151264191	-3.500228882	-1.855110168	-1.37184906	-1.951217651	0.662368774	1.432609558	-2.217453003	-2.460243225	0.205787659	2.875022888	-0.463340759	3.514770508	1.828201294	-0.269775391	3.623592377	-3.246852875	-1.461990356	-0.574165344	-0.655097961	-0.12461853	2.499603271	0.386520386	3.195968628	4.754585266	2.435546875	2.693534851	1.387878418	-2.304786682	-0.406845093	0.732223511	1.356956482	-1.377700806	3.647888184	-0.88835144	0.422294617	-0.614273071	2.106262207	2.374954224	3.073822021	-0.885231018	0.06463623	2.138465881	-2.120483398	-1.140403748	-0.41268158	-1.392463684	0.183433533	2.718696594	-1.273704529	-2.323554993	0.300262451	0.821998596	0.640220642	1.689437866	0.43094635	0.327857971	0.316474915	-2.819396973	-3.497680664	3.799415588	3.110740662	1.788475037	0.88709259	0.718536377	-1.108627319	0.080566406	-6.03767395	-7.255073547	1.429000854	-1.229721069	1.642776489	1.505241394	-0.205604553	-0.018768311	0.868370056	-2.05065155	5.376029968	-0.066627502	4.334457397	-4.919212341	1.961868286	-0.010017395	-1.707542419	-2.247390747	1.948364258	-0.515586853	0.272850037	-2.570625305	-0.1118927	0.260925293	1.131584167	0.803329468	1.271324158	-1.333396912	-2.823432922	-0.893463135	-0.534584045	2.313072205	-0.563751221	-0.60748291	3.863052368	1.58745575	-1.962203979	-2.560699463	0.204162598	-2.555557251	4.553451538	-0.252243042	0.569656372	-2.293823242	0.830429077	-0.344146729	4.767913818	-0.694671631	-0.157424927	4.634658813	-0.438995361	-1.115402222	-2.700714111	-1.114181519	2.07699585	0.437515259
